@T,table
Created,2010-09-23 12:35
Author,HortonMachine library
@H,timestamp,value_202,value_2012,value_2022
ID, ,202,2012,2022
Type,Date,Double,Double,Double
,1996-07-29 00:00,1.725833333,1.7258,3.33E-05
,1996-07-30 00:00,1.7975,1.686,0.1115
,1996-07-31 00:00,1.755833333,1.6469,0.108933333
,1996-08-01 00:00,1.661875,1.6111,0.050775
,1996-08-02 00:00,1.572916667,1.5807,0
,1996-08-03 00:00,1.558125,1.5581,2.50E-05
,1996-08-04 00:00,1.58625,1.5431,0.04315
,1996-08-05 00:00,1.562291667,1.5314,0.030891667
,1996-08-06 00:00,1.519583333,1.5196,0
,1996-08-07 00:00,1.538333333,1.5038,0.034533333
,1996-08-08 00:00,1.598333333,1.4861,0.112233333
,1996-08-09 00:00,1.505625,1.4718,0.033825
,1996-08-10 00:00,1.465833333,1.4658,3.33E-05
,1996-08-11 00:00,1.532708333,1.4715,0.061208333
,1996-08-12 00:00,7.349166667,1.4879,5.861266667
,1996-08-13 00:00,4.630416667,1.5146,3.115816667
,1996-08-14 00:00,3.764791667,1.5508,2.213991667
,1996-08-15 00:00,3.321041667,1.5961,1.724941667
,1996-08-16 00:00,3.195625,1.6497,1.545925
,1996-08-17 00:00,2.992083333,1.711,1.281083333
,1996-08-18 00:00,2.713125,1.7794,0.933725
,1996-08-19 00:00,2.613541667,1.8544,0.759141667
,1996-08-20 00:00,2.448541667,1.9352,0.513341667
,1996-08-21 00:00,2.42125,2.0212,0.40005
,1996-08-22 00:00,2.390416667,2.1119,0.278516667
,1996-08-23 00:00,2.327708333,2.2067,0.121008333
,1996-08-24 00:00,2.304791667,2.3048,0
,1996-08-25 00:00,3.815416667,2.4844,1.331016667
,1996-08-26 00:00,2.97,2.7135,0.2565
,1996-08-27 00:00,2.826666667,2.8267,0
,1996-08-28 00:00,5.744166667,2.8219,2.922266667
,1996-08-29 00:00,6.576666667,2.8081,3.768566667
,1996-08-30 00:00,5.128958333,2.7862,2.342758333
,1996-08-31 00:00,4.461875,2.7571,1.704775
,1996-09-01 00:00,3.875416667,2.7217,1.153716667
,1996-09-02 00:00,3.400208333,2.6809,0.719308333
,1996-09-03 00:00,3.1525,2.6356,0.5169
,1996-09-04 00:00,2.889583333,2.5867,0.302883333
,1996-09-05 00:00,2.663541667,2.5351,0.128441667
,1996-09-06 00:00,2.583333333,2.4818,0.101533333
,1996-09-07 00:00,2.485625,2.4275,0.058125
,1996-09-08 00:00,2.375833333,2.3732,0.002633333
,1996-09-09 00:00,2.352083333,2.3198,0.032283333
,1996-09-10 00:00,2.276666667,2.2682,0.008466667
,1996-09-11 00:00,2.235,2.2193,0.0157
,1996-09-12 00:00,2.173958333,2.174,0
,1996-09-13 00:00,2.174375,2.1288,0.045575
,1996-09-14 00:00,2.121875,2.0806,0.041275
,1996-09-15 00:00,2.0575,2.0309,0.0266
,1996-09-16 00:00,1.985416667,1.9811,0.004316667
,1996-09-17 00:00,1.963125,1.9328,0.030325
,1996-09-18 00:00,1.90375,1.8874,0.01635
,1996-09-19 00:00,1.861666667,1.8463,0.015366667
,1996-09-20 00:00,1.811041667,1.811,4.17E-05
,1996-09-21 00:00,1.842291667,1.7841,0.058191667
,1996-09-22 00:00,1.757916667,1.7579,1.67E-05
,1996-09-23 00:00,1.780833333,1.7219,0.058933333
,1996-09-24 00:00,1.730208333,1.6768,0.053408333
,1996-09-25 00:00,1.709791667,1.6263,0.083491667
,1996-09-26 00:00,1.622083333,1.5738,0.048283333
,1996-09-27 00:00,1.585625,1.523,0.062625
,1996-09-28 00:00,1.57125,1.4773,0.09395
,1996-09-29 00:00,1.518958333,1.4403,0.078658333
,1996-09-30 00:00,1.464375,1.4155,0.048875
,1996-10-01 00:00,1.406458333,1.4065,0
,1996-10-02 00:00,1.812916667,1.5123,0.300616667
,1996-10-03 00:00,2.008958333,1.7264,0.282558333
,1996-10-04 00:00,1.89375,1.8938,0
,1996-10-05 00:00,1.960625,1.9802,0
,1996-10-06 00:00,2.017916667,2.0561,0
,1996-10-07 00:00,2.661666667,2.1229,0.538766667
,1996-10-08 00:00,4.411666667,2.1821,2.229566667
,1996-10-09 00:00,3.82375,2.2352,1.58855
,1996-10-10 00:00,3.301666667,2.2838,1.017866667
,1996-10-11 00:00,2.805208333,2.3294,0.475808333
,1996-10-12 00:00,2.6475,2.3735,0.274
,1996-10-13 00:00,2.621875,2.4177,0.204175
,1996-10-14 00:00,2.463333333,2.4633,3.33E-05
,1996-10-15 00:00,8.590416667,2.5115,6.078916667
,1996-10-16 00:00,38.81083333,2.5617,36.24913333
,1996-10-17 00:00,88.79020833,2.6133,86.17690833
,1996-10-18 00:00,60.62770833,2.6656,57.96210833
,1996-10-19 00:00,23.3825,2.718,20.6645
,1996-10-20 00:00,15.57854167,2.7699,12.80864167
,1996-10-21 00:00,12.843125,2.8207,10.022425
,1996-10-22 00:00,10.969375,2.8696,8.099775
,1996-10-23 00:00,9.492083333,2.9161,6.575983333
,1996-10-24 00:00,8.640416667,2.9595,5.680916667
,1996-10-25 00:00,7.857916667,2.9992,4.858716667
,1996-10-26 00:00,7.61,3.0345,4.5755
,1996-10-27 00:00,5.251458333,3.0649,2.186558333
,1996-10-28 00:00,3.893333333,3.0896,0.803733333
,1996-10-29 00:00,3.75,3.108,0.642
,1996-10-30 00:00,3.330416667,3.1196,0.210816667
,1996-10-31 00:00,3.123541667,3.1235,4.17E-05
,1996-11-01 00:00,3.16,3.0752,0.0848
,1996-11-02 00:00,2.864166667,2.9555,0
,1996-11-03 00:00,2.76,2.8024,0
,1996-11-04 00:00,2.583125,2.6541,0
,1996-11-05 00:00,2.548541667,2.5485,4.17E-05
,1996-11-06 00:00,2.59375,2.4758,0.11795
,1996-11-07 00:00,2.419166667,2.4057,0.013466667
,1996-11-08 00:00,2.38,2.346,0.034
,1996-11-09 00:00,2.38,2.3045,0.0755
,1996-11-10 00:00,2.288958333,2.289,0
,1996-11-11 00:00,2.336666667,2.2967,0.039966667
,1996-11-12 00:00,5.667708333,2.3194,3.348308333
,1996-11-13 00:00,5.957291667,2.3561,3.601191667
,1996-11-14 00:00,17.92520833,2.4059,15.51930833
,1996-11-15 00:00,31.05104167,2.4679,28.58314167
,1996-11-16 00:00,22.09791667,2.5413,19.55661667
,1996-11-17 00:00,17.59875,2.6251,14.97365
,1996-11-18 00:00,53.65729167,2.7184,50.93889167
,1996-11-19 00:00,32.3625,2.8204,29.5421
,1996-11-20 00:00,21.523125,2.9302,18.592925
,1996-11-21 00:00,17.23291667,3.0468,14.18611667
,1996-11-22 00:00,14.19854167,3.1694,11.02914167
,1996-11-23 00:00,12.25166667,3.297,8.954666667
,1996-11-24 00:00,10.95333333,3.4289,7.524433333
,1996-11-25 00:00,9.759375,3.564,6.195375
,1996-11-26 00:00,9.169375,3.7015,5.467875
,1996-11-27 00:00,8.337083333,3.8405,4.496583333
,1996-11-28 00:00,7.84,3.9802,3.8598
,1996-11-29 00:00,7.473541667,4.1195,3.354041667
,1996-11-30 00:00,7.15,4.2576,2.8924
,1996-12-01 00:00,6.94875,4.3937,2.55505
,1996-12-02 00:00,6.59625,4.5268,2.06945
,1996-12-03 00:00,5.88,4.656,1.224
,1996-12-04 00:00,5.656458333,4.7805,0.875958333
,1996-12-05 00:00,5.414791667,4.8993,0.515491667
,1996-12-06 00:00,5.3,5.0115,0.2885
,1996-12-07 00:00,5.3,5.1163,0.1837
,1996-12-08 00:00,5.3,5.2128,0.0872
,1996-12-09 00:00,5.3,5.3,0
,1996-12-10 00:00,7.320625,5.3854,1.935225
,1996-12-11 00:00,10.04979167,5.4758,4.573991667
,1996-12-12 00:00,8.573333333,5.5693,3.004033333
,1996-12-13 00:00,7.701875,5.6643,2.037575
,1996-12-14 00:00,8.955416667,5.7587,3.196716667
,1996-12-15 00:00,8.414375,5.8509,2.563475
,1996-12-16 00:00,7.405,5.9391,1.4659
,1996-12-17 00:00,7.15,6.0213,1.1287
,1996-12-18 00:00,6.513541667,6.0959,0.417641667
,1996-12-19 00:00,6.384375,6.1609,0.223475
,1996-12-20 00:00,6.29,6.2147,0.0753
,1996-12-21 00:00,6.29,6.2553,0.0347
,1996-12-22 00:00,6.29,6.281,0.009
,1996-12-23 00:00,6.29,6.29,0
,1996-12-24 00:00,6.475833333,6.2594,0.216433333
,1996-12-25 00:00,6.71,6.1767,0.5333
,1996-12-26 00:00,6.71,6.0551,0.6549
,1996-12-27 00:00,6.325,5.9083,0.4167
,1996-12-28 00:00,6.2725,5.7496,0.5229
,1996-12-29 00:00,5.688333333,5.5924,0.095933333
,1996-12-30 00:00,5.68,5.4502,0.2298
,1996-12-31 00:00,5.68,5.3365,0.3435
,1997-01-01 00:00,5.264583333,5.2646,0
,1997-01-02 00:00,5.3,5.2196,0.0804
,1997-01-03 00:00,5.3,5.1773,0.1227
,1997-01-04 00:00,12.254375,5.1378,7.116575
,1997-01-05 00:00,10.82333333,5.1008,5.722533333
,1997-01-06 00:00,8.785416667,5.0662,3.719216667
,1997-01-07 00:00,7.891458333,5.0338,2.857658333
,1997-01-08 00:00,7.316041667,5.0036,2.312441667
,1997-01-09 00:00,6.950625,4.9752,1.975425
,1997-01-10 00:00,6.604791667,4.9486,1.656191667
,1997-01-11 00:00,6.5525,4.9237,1.6288
,1997-01-12 00:00,5.9925,4.9003,1.0922
,1997-01-13 00:00,5.68,4.8782,0.8018
,1997-01-14 00:00,5.68,4.8573,0.8227
,1997-01-15 00:00,5.68,4.8375,0.8425
,1997-01-16 00:00,5.585208333,4.8185,0.766708333
,1997-01-17 00:00,5.414791667,4.8003,0.614491667
,1997-01-18 00:00,5.3,4.7828,0.5172
,1997-01-19 00:00,5.3,4.7656,0.5344
,1997-01-20 00:00,5.3,4.7488,0.5512
,1997-01-21 00:00,5.3,4.7321,0.5679
,1997-01-22 00:00,5.3,4.7155,0.5845
,1997-01-23 00:00,5.3,4.6986,0.6014
,1997-01-24 00:00,5.3,4.6816,0.6184
,1997-01-25 00:00,5.3,4.664,0.636
,1997-01-26 00:00,5.3,4.6459,0.6541
,1997-01-27 00:00,5.3,4.6271,0.6729
,1997-01-28 00:00,5.3,4.6073,0.6927
,1997-01-29 00:00,5.105208333,4.5866,0.518608333
,1997-01-30 00:00,4.75,4.5647,0.1853
,1997-01-31 00:00,4.75,4.5414,0.2086
,1997-02-01 00:00,4.75,4.5167,0.2333
,1997-02-02 00:00,4.75,4.4903,0.2597
,1997-02-03 00:00,4.57125,4.4622,0.10905
,1997-02-04 00:00,4.4,4.4321,0
,1997-02-05 00:00,4.4,4.4,0
,1997-02-06 00:00,4.483333333,4.3649,0.118433333
,1997-02-07 00:00,4.57,4.3264,0.2436
,1997-02-08 00:00,4.57,4.285,0.285
,1997-02-09 00:00,4.57,4.2413,0.3287
,1997-02-10 00:00,4.57,4.1957,0.3743
,1997-02-11 00:00,4.57,4.1489,0.4211
,1997-02-12 00:00,4.275208333,4.1013,0.173908333
,1997-02-13 00:00,4.07,4.0534,0.0166
,1997-02-14 00:00,4.07,4.0059,0.0641
,1997-02-15 00:00,4.043333333,3.9592,0.084133333
,1997-02-16 00:00,3.906875,3.9139,0
,1997-02-17 00:00,3.870416667,3.8704,1.67E-05
,1997-02-18 00:00,3.91,3.8302,0.0798
,1997-02-19 00:00,3.786666667,3.7908,0
,1997-02-20 00:00,3.746875,3.7469,0
,1997-02-21 00:00,3.75,3.6882,0.0618
,1997-02-22 00:00,3.75,3.6164,0.1336
,1997-02-23 00:00,3.75,3.5443,0.2057
,1997-02-24 00:00,3.571875,3.4845,0.087375
,1997-02-25 00:00,3.45,3.45,0
,1997-02-26 00:00,3.511458333,3.4364,0.075058333
,1997-02-27 00:00,3.490625,3.4273,0.063325
,1997-02-28 00:00,3.416666667,3.4167,0
,1997-03-01 00:00,3.431458333,3.4014,0.030058333
,1997-03-02 00:00,3.404791667,3.3825,0.022291667
,1997-03-03 00:00,3.16,3.3609,0
,1997-03-04 00:00,3.16,3.3371,0
,1997-03-05 00:00,3.16,3.3118,0
,1997-03-06 00:00,3.16,3.2857,0
,1997-03-07 00:00,3.16,3.2594,0
,1997-03-08 00:00,3.16,3.2338,0
,1997-03-09 00:00,3.16,3.2093,0
,1997-03-10 00:00,3.16,3.1867,0
,1997-03-11 00:00,3.16,3.1668,0
,1997-03-12 00:00,3.16,3.1501,0.0099
,1997-03-13 00:00,3.16,3.1373,0.0227
,1997-03-14 00:00,3.16,3.1291,0.0309
,1997-03-15 00:00,3.12625,3.1263,0
,1997-03-16 00:00,3.16,3.1323,0.0277
,1997-03-17 00:00,3.138333333,3.1383,3.33E-05
,1997-03-18 00:00,3.16,3.0959,0.0641
,1997-03-19 00:00,3.053541667,3.0535,4.17E-05
,1997-03-20 00:00,3.078333333,3.0653,0.013033333
,1997-03-21 00:00,3.106041667,3.087,0.019041667
,1997-03-22 00:00,3.09875,3.0987,5.00E-05
,1997-03-23 00:00,3.145416667,3.0833,0.062116667
,1997-03-24 00:00,3.020833333,3.0418,0
,1997-03-25 00:00,2.89,2.9815,0
,1997-03-26 00:00,2.877708333,2.9096,0
,1997-03-27 00:00,2.76,2.8334,0
,1997-03-28 00:00,2.76,2.76,0
,1997-03-29 00:00,2.812916667,2.6716,0.141316667
,1997-03-30 00:00,2.797083333,2.5577,0.239383333
,1997-03-31 00:00,2.75125,2.4368,0.31445
,1997-04-01 00:00,2.3725,2.3276,0.0449
,1997-04-02 00:00,2.27,2.2484,0.0216
,1997-04-03 00:00,2.217916667,2.2179,1.67E-05
,1997-04-04 00:00,2.269166667,2.2269,0.042266667
,1997-04-05 00:00,2.27,2.25,0.02
,1997-04-06 00:00,2.27,2.2817,0
,1997-04-07 00:00,2.330416667,2.3162,0.014216667
,1997-04-08 00:00,2.4825,2.3479,0.1346
,1997-04-09 00:00,2.394791667,2.371,0.023791667
,1997-04-10 00:00,2.38,2.38,0
,1997-04-11 00:00,2.455833333,2.3498,0.106033333
,1997-04-12 00:00,2.414791667,2.2775,0.137291667
,1997-04-13 00:00,2.344583333,2.1908,0.153783333
,1997-04-14 00:00,2.211041667,2.1171,0.093941667
,1997-04-15 00:00,2.084166667,2.0842,0
,1997-04-16 00:00,2.299166667,2.0818,0.217366667
,1997-04-17 00:00,2.2675,2.0806,0.1869
,1997-04-18 00:00,2.230208333,2.0794,0.150808333
,1997-04-19 00:00,2.076875,2.0769,0
,1997-04-20 00:00,2.17625,2.064,0.11225
,1997-04-21 00:00,2.049583333,2.0496,0
,1997-04-22 00:00,2.147708333,2.0452,0.102508333
,1997-04-23 00:00,2.0975,2.0425,0.055
,1997-04-24 00:00,2.037291667,2.0373,0
,1997-04-25 00:00,2.114583333,1.9961,0.118483333
,1997-04-26 00:00,1.95875,1.9587,5.00E-05
,1997-04-27 00:00,2.191666667,1.9659,0.225766667
,1997-04-28 00:00,2.639375,1.9844,0.654975
,1997-04-29 00:00,2.235208333,2.01,0.225208333
,1997-04-30 00:00,2.15,2.0384,0.1116
,1997-05-01 00:00,2.15,2.0651,0.0849
,1997-05-02 00:00,2.085833333,2.0858,3.33E-05
,1997-05-03 00:00,2.138541667,2.1013,0.037241667
,1997-05-04 00:00,2.113958333,2.114,0
,1997-05-05 00:00,2.15,2.1246,0.0254
,1997-05-06 00:00,2.637916667,2.1353,0.502616667
,1997-05-07 00:00,4.178125,2.146,2.032125
,1997-05-08 00:00,3.211458333,2.1566,1.054858333
,1997-05-09 00:00,3.062291667,2.1671,0.895191667
,1997-05-10 00:00,3.02,2.1774,0.8426
,1997-05-11 00:00,2.695,2.1875,0.5075
,1997-05-12 00:00,2.63,2.1972,0.4328
,1997-05-13 00:00,2.63,2.2066,0.4234
,1997-05-14 00:00,2.63,2.2156,0.4144
,1997-05-15 00:00,2.63,2.2241,0.4059
,1997-05-16 00:00,2.555208333,2.232,0.323208333
,1997-05-17 00:00,2.51,2.2394,0.2706
,1997-05-18 00:00,2.51,2.2461,0.2639
,1997-05-19 00:00,2.51,2.2521,0.2579
,1997-05-20 00:00,2.51,2.2573,0.2527
,1997-05-21 00:00,2.51,2.2617,0.2483
,1997-05-22 00:00,2.51,2.2653,0.2447
,1997-05-23 00:00,2.51,2.2679,0.2421
,1997-05-24 00:00,2.405625,2.2695,0.136125
,1997-05-25 00:00,2.27,2.27,0
,1997-05-26 00:00,2.405416667,2.2495,0.155916667
,1997-05-27 00:00,2.478125,2.1995,0.278625
,1997-05-28 00:00,2.48625,2.1373,0.34895
,1997-05-29 00:00,2.19875,2.08,0.11875
,1997-05-30 00:00,2.045,2.045,0
,1997-05-31 00:00,2.15,2.0294,0.1206
,1997-06-01 00:00,2.15,2.0178,0.1322
,1997-06-02 00:00,2.15,2.0085,0.1415
,1997-06-03 00:00,2.081458333,1.9999,0.081558333
,1997-06-04 00:00,1.993125,1.9903,0.002825
,1997-06-05 00:00,1.978125,1.9781,2.50E-05
,1997-06-06 00:00,2.24,1.9593,0.2807
,1997-06-07 00:00,2.210416667,1.9349,0.275516667
,1997-06-08 00:00,2.15,1.9105,0.2395
,1997-06-09 00:00,2.016875,1.8917,0.125175
,1997-06-10 00:00,1.884166667,1.8842,0
,1997-06-11 00:00,1.920416667,1.8885,0.031916667
,1997-06-12 00:00,1.892916667,1.8929,1.67E-05
,1997-06-13 00:00,1.93,1.8831,0.0469
,1997-06-14 00:00,1.95875,1.8615,0.09725
,1997-06-15 00:00,1.930833333,1.8398,0.091033333
,1997-06-16 00:00,1.83,1.83,0
,1997-06-17 00:00,2.161041667,1.9243,0.236741667
,1997-06-18 00:00,2.065208333,2.0652,8.33E-06
,1997-06-19 00:00,2.506041667,2.1479,0.358141667
,1997-06-20 00:00,4.583333333,2.2148,2.368533333
,1997-06-21 00:00,3.303125,2.273,1.030125
,1997-06-22 00:00,2.71375,2.3298,0.38395
,1997-06-23 00:00,2.6275,2.3927,0.2348
,1997-06-24 00:00,2.61625,2.4687,0.14755
,1997-06-25 00:00,2.565208333,2.5652,8.33E-06
,1997-06-26 00:00,2.630833333,2.7291,0
,1997-06-27 00:00,15.43958333,2.9852,12.45438333
,1997-06-28 00:00,17.34583333,3.3078,14.03803333
,1997-06-29 00:00,9.729375,3.671,6.058375
,1997-06-30 00:00,7.903125,4.0491,3.854025
,1997-07-01 00:00,6.949583333,4.4163,2.533283333
,1997-07-02 00:00,6.357708333,4.7467,1.611008333
,1997-07-03 00:00,6.013333333,5.0147,0.998633333
,1997-07-04 00:00,5.533541667,5.1944,0.339141667
,1997-07-05 00:00,5.26,5.26,0
,1997-07-06 00:00,5.68,5.2442,0.4358
,1997-07-07 00:00,5.789166667,5.201,0.588166667
,1997-07-08 00:00,5.68,5.1371,0.5429
,1997-07-09 00:00,5.224791667,5.0589,0.165891667
,1997-07-10 00:00,4.943125,4.9729,0
,1997-07-11 00:00,4.885625,4.8856,2.50E-05
,1997-07-12 00:00,4.93,4.7524,0.1776
,1997-07-13 00:00,4.76875,4.5948,0.17395
,1997-07-14 00:00,4.51875,4.5187,5.00E-05
,1997-07-15 00:00,4.823333333,4.5354,0.287933333
,1997-07-16 00:00,4.75,4.5664,0.1836
,1997-07-17 00:00,4.583125,4.5831,2.50E-05
,1997-07-18 00:00,4.658541667,4.5543,0.104241667
,1997-07-19 00:00,5.213333333,4.4767,0.736633333
,1997-07-20 00:00,4.695,4.3635,0.3315
,1997-07-21 00:00,4.361875,4.2283,0.133575
,1997-07-22 00:00,4.264791667,4.0842,0.180591667
,1997-07-23 00:00,3.985,3.9445,0.0405
,1997-07-24 00:00,3.822708333,3.8227,8.33E-06
,1997-07-25 00:00,3.841875,3.7101,0.131775
,1997-07-26 00:00,3.75,3.5921,0.1579
,1997-07-27 00:00,3.50625,3.4728,0.03345
,1997-07-28 00:00,3.45,3.3563,0.0937
,1997-07-29 00:00,3.390833333,3.2466,0.144233333
,1997-07-30 00:00,3.237291667,3.148,0.089291667
,1997-07-31 00:00,3.064375,3.0644,0
,1997-08-01 00:00,3.11625,2.9964,0.11985
,1997-08-02 00:00,3.089791667,2.9384,0.151391667
,1997-08-03 00:00,2.941458333,2.8852,0.056258333
,1997-08-04 00:00,2.80875,2.8315,0
,1997-08-05 00:00,2.772291667,2.7723,0
,1997-08-06 00:00,2.799375,2.7047,0.094675
,1997-08-07 00:00,2.635416667,2.6354,1.67E-05
,1997-08-08 00:00,2.76,2.5637,0.1963
,1997-08-09 00:00,2.645208333,2.493,0.152208333
,1997-08-10 00:00,2.439375,2.4394,0
,1997-08-11 00:00,2.492083333,2.4087,0.083383333
,1997-08-12 00:00,2.38,2.38,0
,1997-08-13 00:00,2.490625,2.3399,0.150725
,1997-08-14 00:00,2.406458333,2.2929,0.113558333
,1997-08-15 00:00,2.2475,2.2411,0.0064
,1997-08-16 00:00,2.186875,2.1869,0
,1997-08-17 00:00,3.085416667,2.1284,0.957016667
,1997-08-18 00:00,4.293958333,2.0636,2.230358333
,1997-08-19 00:00,2.948958333,1.9942,0.954758333
,1997-08-20 00:00,2.231875,1.9218,0.310075
,1997-08-21 00:00,1.881041667,1.8482,0.032841667
,1997-08-22 00:00,1.775833333,1.7752,0.000633333
,1997-08-23 00:00,1.710208333,1.7043,0.005908333
,1997-08-24 00:00,1.624791667,1.6375,0
,1997-08-25 00:00,1.593958333,1.5763,0.017658333
,1997-08-26 00:00,1.5225,1.5225,0
,1997-08-27 00:00,1.545833333,1.4742,0.071633333
,1997-08-28 00:00,1.533541667,1.4286,0.104941667
,1997-08-29 00:00,1.422708333,1.3859,0.036808333
,1997-08-30 00:00,1.36,1.3464,0.0136
,1997-08-31 00:00,1.352083333,1.3103,0.041783333
,1997-09-01 00:00,1.278125,1.2781,2.50E-05
,1997-09-02 00:00,1.286875,1.2511,0.035775
,1997-09-03 00:00,1.293333333,1.2274,0.065933333
,1997-09-04 00:00,1.202916667,1.2029,1.67E-05
,1997-09-05 00:00,1.205833333,1.1734,0.032433333
,1997-09-06 00:00,1.164166667,1.1405,0.023666667
,1997-09-07 00:00,1.159583333,1.1082,0.051383333
,1997-09-08 00:00,1.115625,1.0807,0.034925
,1997-09-09 00:00,1.061875,1.0619,0
,1997-09-10 00:00,1.103333333,1.0508,0.052533333
,1997-09-11 00:00,1.089791667,1.0424,0.047391667
,1997-09-12 00:00,1.035,1.035,0
,1997-09-13 00:00,1.10375,1.0273,0.07645
,1997-09-14 00:00,1.186875,1.02,0.166875
,1997-09-15 00:00,1.020416667,1.0137,0.006716667
,1997-09-16 00:00,1.009375,1.0094,0
,1997-09-17 00:00,1.04,1.0072,0.0328
,1997-09-18 00:00,1.005,1.005,0
,1997-09-19 00:00,1.051041667,0.9978,0.053241667
,1997-09-20 00:00,1.003541667,0.9835,0.020041667
,1997-09-21 00:00,0.959791667,0.9636,0
,1997-09-22 00:00,0.873125,0.9391,0
,1997-09-23 00:00,0.83,0.9114,0
,1997-09-24 00:00,0.83,0.8817,0
,1997-09-25 00:00,0.83,0.8512,0
,1997-09-26 00:00,0.83,0.8213,0.0087
,1997-09-27 00:00,0.83,0.793,0.037
,1997-09-28 00:00,0.83,0.7678,0.0622
,1997-09-29 00:00,0.7875,0.7468,0.0407
,1997-09-30 00:00,0.73125,0.7312,5.00E-05
,1997-10-01 00:00,0.77,0.7198,0.0502
,1997-10-02 00:00,0.77,0.71,0.06
,1997-10-03 00:00,0.77,0.7015,0.0685
,1997-10-04 00:00,0.77,0.6941,0.0759
,1997-10-05 00:00,0.77,0.6876,0.0824
,1997-10-06 00:00,0.77,0.6816,0.0884
,1997-10-07 00:00,0.798333333,0.6758,0.122533333
,1997-10-08 00:00,0.886666667,0.6701,0.216566667
,1997-10-09 00:00,0.77,0.6641,0.1059
,1997-10-10 00:00,0.77,0.6575,0.1125
,1997-10-11 00:00,0.77,0.6501,0.1199
,1997-10-12 00:00,0.77,0.6417,0.1283
,1997-10-13 00:00,0.77,0.6318,0.1382
,1997-10-14 00:00,0.6425,0.6203,0.0222
,1997-10-15 00:00,0.606875,0.6069,0
,1997-10-16 00:00,0.65,0.5805,0.0695
,1997-10-17 00:00,0.65,0.5412,0.1088
,1997-10-18 00:00,0.49,0.5055,0
,1997-10-19 00:00,0.49,0.49,0
,1997-10-20 00:00,0.508333333,0.49,0.018333333
,1997-10-21 00:00,0.551041667,0.49,0.061041667
,1997-10-22 00:00,0.49,0.49,0
,1997-10-23 00:00,0.497916667,0.4836,0.014316667
,1997-10-24 00:00,0.555208333,0.4688,0.086408333
,1997-10-25 00:00,0.463541667,0.452,0.011541667
,1997-10-26 00:00,0.44,0.44,0
,1997-10-27 00:00,0.457708333,0.4325,0.025208333
,1997-10-28 00:00,0.49,0.4253,0.0647
,1997-10-29 00:00,0.49,0.4186,0.0714
,1997-10-30 00:00,0.49,0.4125,0.0775
,1997-10-31 00:00,0.50875,0.4074,0.10135
,1997-11-01 00:00,0.413125,0.4034,0.009725
,1997-11-02 00:00,0.4,0.4009,0
,1997-11-03 00:00,0.4,0.4,0
,1997-11-04 00:00,0.437083333,0.8145,0
,1997-11-05 00:00,0.467708333,1.8108,0
,1997-11-06 00:00,0.808125,3.0184,0
,1997-11-07 00:00,10.84854167,4.0666,6.781941667
,1997-11-08 00:00,4.584791667,4.5848,0
,1997-11-09 00:00,5.105625,4.7012,0.404425
,1997-11-10 00:00,7.385416667,4.7815,2.603916667
,1997-11-11 00:00,4.811458333,4.8115,0
,1997-11-12 00:00,32.04583333,4.7956,27.25023333
,1997-11-13 00:00,23.22958333,4.75,18.47958333
,1997-11-14 00:00,12.033125,4.6777,7.355425
,1997-11-15 00:00,8.821458333,4.5815,4.239958333
,1997-11-16 00:00,7.005208333,4.4644,2.540808333
,1997-11-17 00:00,5.705208333,4.3293,1.375908333
,1997-11-18 00:00,4.453958333,4.1793,0.274658333
,1997-11-19 00:00,3.721458333,4.0171,0
,1997-11-20 00:00,3.440625,3.8459,0
,1997-11-21 00:00,3.347083333,3.6684,0
,1997-11-22 00:00,3.277916667,3.4878,0
,1997-11-23 00:00,3.082708333,3.3068,0
,1997-11-24 00:00,2.818541667,3.1284,0
,1997-11-25 00:00,2.51,2.9557,0
,1997-11-26 00:00,2.449166667,2.7914,0
,1997-11-27 00:00,2.38,2.6387,0
,1997-11-28 00:00,2.21,2.5004,0
,1997-11-29 00:00,2.15,2.3794,0
,1997-11-30 00:00,2.15,2.2787,0
,1997-12-01 00:00,2.15,2.2013,0
,1997-12-02 00:00,2.15,2.15,0
,1997-12-03 00:00,2.623125,2.1162,0.506925
,1997-12-04 00:00,2.489375,2.0883,0.401075
,1997-12-05 00:00,2.287083333,2.0648,0.222283333
,1997-12-06 00:00,2.20625,2.0444,0.16185
,1997-12-07 00:00,2.15,2.0258,0.1242
,1997-12-08 00:00,2.048125,2.0076,0.040525
,1997-12-09 00:00,1.997708333,1.9884,0.009308333
,1997-12-10 00:00,1.991875,1.9669,0.024975
,1997-12-11 00:00,1.944375,1.9416,0.002775
,1997-12-12 00:00,1.91125,1.9112,5.00E-05
,1997-12-13 00:00,1.93,1.8645,0.0655
,1997-12-14 00:00,1.797708333,1.8012,0
,1997-12-15 00:00,1.73,1.7369,0
,1997-12-16 00:00,1.73,1.687,0.043
,1997-12-17 00:00,1.666875,1.6669,0
,1997-12-18 00:00,1.78125,1.6844,0.09685
,1997-12-19 00:00,4.112916667,1.734,2.378916667
,1997-12-20 00:00,35.67479167,1.8111,33.86369167
,1997-12-21 00:00,22.095,1.9111,20.1839
,1997-12-22 00:00,13.08791667,2.0294,11.05851667
,1997-12-23 00:00,10.14645833,2.1615,7.984958333
,1997-12-24 00:00,8.528958333,2.3027,6.226258333
,1997-12-25 00:00,7.6075,2.4484,5.1591
,1997-12-26 00:00,7.173958333,2.5942,4.579758333
,1997-12-27 00:00,6.746666667,2.7354,4.011266667
