@T,table
Created,2017-07-29 01:25
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,1994-01-01 00:00,12.546640007675009
,1994-01-02 00:00,11.896640007675009
,1994-01-03 00:00,11.896640007675009
,1994-01-04 00:00,11.896640007675009
,1994-01-05 00:00,11.896640007675009
,1994-01-06 00:00,11.896640007675009
,1994-01-07 00:00,26.410515797763864
,1994-01-08 00:00,28.685367406690844
,1994-01-09 00:00,15.215111335233857
,1994-01-10 00:00,14.77580843340123
,1994-01-11 00:00,26.851100842736106
,1994-01-12 00:00,14.408093184105688
,1994-01-13 00:00,14.25354368511801
,1994-01-14 00:00,12.950430297934032
,1994-01-15 00:00,12.713762291374568
,1994-01-16 00:00,11.896640007675009
,1994-01-17 00:00,11.896640007675009
,1994-01-18 00:00,11.896640007675009
,1994-01-19 00:00,11.896640007675009
,1994-01-20 00:00,11.896640007675009
,1994-01-21 00:00,11.896640007675009
,1994-01-22 00:00,11.896640007675009
,1994-01-23 00:00,11.957030775026372
,1994-01-24 00:00,11.896640007675009
,1994-01-25 00:00,11.896640007675009
,1994-01-26 00:00,12.615977451833393
,1994-01-27 00:00,12.498569132508774
,1994-01-28 00:00,11.896640007675009
,1994-01-29 00:00,11.896640007675009
,1994-01-30 00:00,11.896640007675009
,1994-01-31 00:00,11.896640007675009
,1994-02-01 00:00,11.896640007675009
,1994-02-02 00:00,11.896640007675009
,1994-02-03 00:00,11.896640007675009
,1994-02-04 00:00,12.914600614787798
,1994-02-05 00:00,21.62441114341437
,1994-02-06 00:00,22.26315049950427
,1994-02-07 00:00,15.869941636830642
,1994-02-08 00:00,17.33534643471345
,1994-02-09 00:00,13.580504812884673
,1994-02-10 00:00,11.896640007675009
,1994-02-11 00:00,12.21057722125746
,1994-02-12 00:00,11.896640007675009
,1994-02-13 00:00,11.896640007675009
,1994-02-14 00:00,11.896640007675009
,1994-02-15 00:00,11.896640007675009
,1994-02-16 00:00,11.896640007675009
,1994-02-17 00:00,11.896640007675009
,1994-02-18 00:00,11.896640007675009
,1994-02-19 00:00,11.896640007675009
,1994-02-20 00:00,11.896640007675009
,1994-02-21 00:00,11.896640007675009
,1994-02-22 00:00,11.896640007675009
,1994-02-23 00:00,11.896640007675009
,1994-02-24 00:00,11.896640007675009
,1994-02-25 00:00,11.896640007675009
,1994-02-26 00:00,11.896640007675009
,1994-02-27 00:00,11.896640007675009
,1994-02-28 00:00,15.89354988246987
,1994-03-01 00:00,32.366125723075044
,1994-03-02 00:00,15.651717186948341
,1994-03-03 00:00,15.584518218099381
,1994-03-04 00:00,16.198440346899456
,1994-03-05 00:00,13.811185723151231
,1994-03-06 00:00,14.231347364443575
,1994-03-07 00:00,15.52896070322207
,1994-03-08 00:00,16.276535562537962
,1994-03-09 00:00,18.918365590730243
,1994-03-10 00:00,13.019643978206068
,1994-03-11 00:00,11.896640007675009
,1994-03-12 00:00,11.896640007675009
,1994-03-13 00:00,11.896640007675009
,1994-03-14 00:00,11.896640007675009
,1994-03-15 00:00,11.896640007675009
,1994-03-16 00:00,11.896640007675009
,1994-03-17 00:00,11.896640007675009
,1994-03-18 00:00,11.896640007675009
,1994-03-19 00:00,11.896640007675009
,1994-03-20 00:00,11.896640007675009
,1994-03-21 00:00,14.003055373466324
,1994-03-22 00:00,11.896640007675009
,1994-03-23 00:00,11.896640007675009
,1994-03-24 00:00,11.896640007675009
,1994-03-25 00:00,11.896640007675009
,1994-03-26 00:00,11.896640007675009
,1994-03-27 00:00,11.896640007675009
,1994-03-28 00:00,11.896640007675009
,1994-03-29 00:00,11.896640007675009
,1994-03-30 00:00,11.896640007675009
,1994-03-31 00:00,11.896640007675009
,1994-04-01 00:00,22.66278066540188
,1994-04-02 00:00,15.807817580286793
,1994-04-03 00:00,11.896640007675009
,1994-04-04 00:00,11.896640007675009
,1994-04-05 00:00,12.230831625444505
,1994-04-06 00:00,12.111131184006721
,1994-04-07 00:00,11.896640007675009
,1994-04-08 00:00,11.896640007675009
,1994-04-09 00:00,14.520006697192477
,1994-04-10 00:00,12.252596849180193
,1994-04-11 00:00,13.061338453054928
,1994-04-12 00:00,14.667711738731956
,1994-04-13 00:00,15.457431563377977
,1994-04-14 00:00,23.06059949206263
,1994-04-15 00:00,20.939494245232083
,1994-04-16 00:00,24.931586725782413
,1994-04-17 00:00,31.603753866567402
,1994-04-18 00:00,15.30206684946224
,1994-04-19 00:00,12.531990132764966
,1994-04-20 00:00,11.896640007675009
,1994-04-21 00:00,13.65468432381007
,1994-04-22 00:00,13.32762817765621
,1994-04-23 00:00,12.033466014070715
,1994-04-24 00:00,11.896640007675009
,1994-04-25 00:00,19.443635508522473
,1994-04-26 00:00,12.305704309564234
,1994-04-27 00:00,11.896640007675009
,1994-04-28 00:00,11.896640007675009
,1994-04-29 00:00,11.896640007675009
,1994-04-30 00:00,11.896640007675009
,1994-05-01 00:00,11.896640007675009
,1994-05-02 00:00,11.896640007675009
,1994-05-03 00:00,11.896640007675009
,1994-05-04 00:00,11.896640007675009
,1994-05-05 00:00,17.99060328660919
,1994-05-06 00:00,11.896640007675009
,1994-05-07 00:00,11.896640007675009
,1994-05-08 00:00,11.896640007675009
,1994-05-09 00:00,11.896640007675009
,1994-05-10 00:00,11.896640007675009
,1994-05-11 00:00,18.35022418216368
,1994-05-12 00:00,11.896640007675009
,1994-05-13 00:00,12.570785454454034
,1994-05-14 00:00,18.730442837245217
,1994-05-15 00:00,11.896640007675009
,1994-05-16 00:00,11.896640007675009
