"X.." 00:00,"date" 00:00,"k"
,1997-05-19 00:00,0.99775691437625
,1997-05-20 00:00,0.972723800459129
,1997-05-21 00:00,0.967428531321528
,1997-05-22 00:00,0.911932601795604
,1997-05-23 00:00,0.91090912778922
,1997-05-24 00:00,0.955180946839547
,1997-05-25 00:00,0.857546408141343
,1997-05-26 00:00,0.923163280506619
,1997-05-27 00:00,0.943387488683194
,1997-05-28 00:00,0.962450667708423
,1997-05-29 00:00,0.880821212577939
,1997-05-30 00:00,0.908034119333076
,1997-05-31 00:00,0.870670218212124
,1997-06-01 00:00,0.774825097990486
,1997-06-02 00:00,0.841096006373658
,1997-06-03 00:00,0.903137497875444
,1997-06-04 00:00,0.955321839024391
,1997-06-05 00:00,0.919936901927413
,1997-06-06 00:00,0.970288078677679
,1997-06-07 00:00,1.03162831271644
,1997-06-08 00:00,1.02986190998927
,1997-06-09 00:00,1.08622857148717
,1997-06-10 00:00,1.11243062052735
,1997-06-11 00:00,1.12013715494019
,1997-06-12 00:00,1.10989085112915
,1997-06-13 00:00,1.0958189599852
,1997-06-14 00:00,1.04674605455157
,1997-06-15 00:00,1.06869449401464
,1997-06-16 00:00,1.07204409222449
,1997-06-17 00:00,1.06867154271083
,1997-06-18 00:00,1.00932056889355
,1997-06-19 00:00,0.924913904151461
,1997-06-20 00:00,0.986308378223156
,1997-06-21 00:00,1.01053530287067
,1997-06-22 00:00,1.00597184707212
,1997-06-23 00:00,0.976479711148795
,1997-06-24 00:00,0.926866633749634
,1997-06-25 00:00,0.917319333223778
,1997-06-26 00:00,0.899494142651311
,1997-06-27 00:00,0.920762185792587
,1997-06-28 00:00,1.01836057854363
,1997-06-29 00:00,0.995270529486004
,1997-06-30 00:00,0.949400525352607
,1997-07-01 00:00,0.937666663828884
,1997-07-02 00:00,0.98892500309103
,1997-07-03 00:00,1.02721017716327
,1997-07-04 00:00,1.04448122396721
,1997-07-05 00:00,0.953462009128603
,1997-07-06 00:00,1.02655956201227
,1997-07-07 00:00,1.05750565964515
,1997-07-08 00:00,1.09705025474486
,1997-07-09 00:00,1.07174087800996
,1997-07-10 00:00,0.986687037959354
,1997-07-11 00:00,1.01771299098376
,1997-07-12 00:00,1.04826093840106
,1997-07-13 00:00,1.0995655334107
,1997-07-14 00:00,1.06560469852029
,1997-07-15 00:00,1.06481147918955
,1997-07-16 00:00,1.08102728177977
,1997-07-17 00:00,1.05931767701954
,1997-07-18 00:00,0.978487755215299
,1997-07-19 00:00,1.03425606918417
,1997-07-20 00:00,1.04108309828774
,1997-07-21 00:00,1.00325935032059
,1997-07-22 00:00,1.054433016315
,1997-07-23 00:00,1.10093052219143
,1997-07-24 00:00,1.09790360080336
,1997-07-25 00:00,1.10783727689968
,1997-07-26 00:00,1.0886424792708
,1997-07-27 00:00,1.08562836490751
,1997-07-28 00:00,1.13006661212964
,1997-07-29 00:00,1.05832855397791
,1997-07-30 00:00,1.06837521755947
,1997-07-31 00:00,1.10912226146707
,1997-08-01 00:00,0.999473213973789
,1997-08-02 00:00,1.01523029695961
,1997-08-03 00:00,1.06343130320318
,1997-08-04 00:00,1.1214320011094
,1997-08-05 00:00,1.13310952360226
,1997-08-06 00:00,1.11216751718532
,1997-08-07 00:00,1.07143943361608
,1997-08-08 00:00,1.09738480069515
,1997-08-09 00:00,1.11948860786876
,1997-08-10 00:00,1.12116237054623
,1997-08-11 00:00,1.09136212524788
,1997-08-12 00:00,1.10069609954248
,1997-08-13 00:00,1.12471119097149
,1997-08-14 00:00,1.13855409498755
,1997-08-15 00:00,1.16646700683327
,1997-08-16 00:00,1.12978646119105
,1997-08-17 00:00,0.99737108886834
,1997-08-18 00:00,1.02886771543199
,1997-08-19 00:00,1.05703083047273
,1997-08-20 00:00,1.06680975977974
,1997-08-21 00:00,1.01660203771616
,1997-08-22 00:00,1.05621588701211
,1997-08-23 00:00,1.07823887073518
,1997-08-24 00:00,1.06841381187197
,1997-08-25 00:00,1.08538666124312
,1997-08-26 00:00,1.10183594509558
,1997-08-27 00:00,1.07503483245559
,1997-08-28 00:00,1.04821424841317
,1997-08-29 00:00,1.00896320685729
,1997-08-30 00:00,0.964626214029208
,1997-08-31 00:00,1.02950910832421
,1997-09-01 00:00,1.08425524530551
,1997-09-02 00:00,1.108352596994
,1997-09-03 00:00,1.11253018152889
,1997-09-04 00:00,1.11284241226458
,1997-09-05 00:00,1.12190465110761
,1997-09-06 00:00,1.11349418858152
,1997-09-07 00:00,1.10675030458702
,1997-09-08 00:00,1.08419960212299
,1997-09-09 00:00,1.08774603421008
,1997-09-10 00:00,1.07213900637759
,1997-09-11 00:00,1.04821827477952
,1997-09-12 00:00,1.03283176204683
,1997-09-13 00:00,1.01516076687471
,1997-09-14 00:00,0.929228467690906
,1997-09-15 00:00,0.900516803283394
,1997-09-16 00:00,0.877999446247053
,1997-09-17 00:00,0.901920728473782
,1997-09-18 00:00,0.952766784645739
,1997-09-19 00:00,0.987413911056281
,1997-09-20 00:00,0.989330405805242
,1997-09-21 00:00,0.951294900000498
,1997-09-22 00:00,0.911634794576779
,1997-09-23 00:00,0.916052366724508
,1997-09-24 00:00,0.941784673650134
,1997-09-25 00:00,0.885549188287739
,1997-09-26 00:00,0.857176422919126
,1997-09-27 00:00,0.891024805631639
,1997-09-28 00:00,0.92537579246636
,1997-09-29 00:00,0.968732273453006
,1997-09-30 00:00,0.957939429749999
,1997-10-01 00:00,0.929572967495704
,1997-10-02 00:00,0.937112942500113
,1997-10-03 00:00,0.975919471227251
,1997-10-04 00:00,0.905764639380357
,1997-10-05 00:00,0.912432015740654
,1997-10-06 00:00,0.955592177761629
,1997-10-07 00:00,0.989142394866943
,1997-10-08 00:00,1.00738433410813
,1997-10-09 00:00,0.99779594100179
,1997-10-10 00:00,0.956846650096424
,1997-10-11 00:00,0.99041682218383
,1997-10-12 00:00,0.925597435174763
,1997-10-13 00:00,0.845779402864305
,1997-10-14 00:00,0.753649506782543
,1997-10-15 00:00,0.691202430836764
,1997-10-16 00:00,0.711218109666898
,1997-10-17 00:00,0.734670469472914
,1997-10-18 00:00,0.762146836787148
,1997-10-19 00:00,0.768617589607905
,1997-10-20 00:00,0.795227795268345
,1997-10-21 00:00,0.813150090552198
,1997-10-22 00:00,0.7511941456963
,1997-10-23 00:00,0.759390908679869
,1997-10-24 00:00,0.786326309051761
,1997-10-25 00:00,0.659187587980921
,1997-10-26 00:00,0.645966554804821
,1997-10-27 00:00,0.648231275650717
,1997-10-28 00:00,0.545207445784625
,1997-10-29 00:00,0.493892149029601
,1997-10-30 00:00,0.54124932363424
,1997-10-31 00:00,0.636406494890879
,1997-11-01 00:00,0.664528318418064
,1997-11-02 00:00,0.708502205207173
,1997-11-03 00:00,0.714445229437572
,1997-11-04 00:00,0.699469511857449
,1997-11-05 00:00,0.694901872618002
,1997-11-06 00:00,0.795193626567048
,1997-11-07 00:00,0.860172058729596
,1997-11-08 00:00,0.800816515015343
,1997-11-09 00:00,0.691993932863729
,1997-11-10 00:00,0.699949332865734
,1997-11-11 00:00,0.716206379053174
,1997-11-12 00:00,0.751344628163068
,1997-11-13 00:00,0.698510990774377
,1997-11-14 00:00,0.635513240996628
,1997-11-15 00:00,0.6070511065045
,1997-11-16 00:00,0.627986880858433
,1997-11-17 00:00,0.588834106766582
,1997-11-18 00:00,0.574708175062022
,1997-11-19 00:00,0.536934432220034
,1997-11-20 00:00,0.505987269312574
,1997-11-21 00:00,0.553184724458887
,1997-11-22 00:00,0.582447867781094
,1997-11-23 00:00,0.650727711310735
,1997-11-24 00:00,0.65739810298406
,1997-11-25 00:00,0.693756114912287
,1997-11-26 00:00,0.70708281584976
,1997-11-27 00:00,0.705658270220785
,1997-11-28 00:00,0.702635011524207
,1997-11-29 00:00,0.702629975871724
,1997-11-30 00:00,0.700272404795513
,1997-12-01 00:00,0.708806621989596
,1997-12-02 00:00,0.634291671106365
,1997-12-03 00:00,0.562150062845286
,1997-12-04 00:00,0.601536439677289
,1997-12-05 00:00,0.554230746438475
,1997-12-06 00:00,0.509314466974812
,1997-12-07 00:00,0.494525628334135
,1997-12-08 00:00,0.555522942689457
,1997-12-09 00:00,0.580582318950805
,1997-12-10 00:00,0.603324732177336
,1997-12-11 00:00,0.571787512075681
,1997-12-12 00:00,0.596438471060966
,1997-12-13 00:00,0.66874956457953
,1997-12-14 00:00,0.585888489326176
,1997-12-15 00:00,0.54904827193469
,1997-12-16 00:00,0.49573274364205
,1997-12-17 00:00,0.475131604834679
,1997-12-18 00:00,0.570214382986704
,1997-12-19 00:00,0.636567780154263
,1997-12-20 00:00,0.702098546824222
,1997-12-21 00:00,0.67915983728878
,1997-12-22 00:00,0.665110308363444
,1997-12-23 00:00,0.621662745192135
,1997-12-24 00:00,0.60297898733871
,1997-12-25 00:00,0.554078179438075
,1997-12-26 00:00,0.585392695283936
,1997-12-27 00:00,0.590918104258291
,1997-12-28 00:00,0.539415609954063
,1997-12-29 00:00,0.500543013024392
,1997-12-30 00:00,0.483548095450404
,1997-12-31 00:00,0.570146873818031
