X...,date,k
,1994-05-23 00:00,16.0647651695833
,1994-05-24 00:00,16.5692496675
,1994-05-25 00:00,17.6911151754167
,1994-05-26 00:00,16.9970367941667
,1994-05-27 00:00,15.3656560879167
,1994-05-28 00:00,15.2362241025
,1994-05-29 00:00,16.27916813875
,1994-05-30 00:00,15.0957052454167
,1994-05-31 00:00,15.5848173104167
,1994-06-01 00:00,16.9639813325
,1994-06-02 00:00,18.0252716691667
,1994-06-03 00:00,17.6368697158333
,1994-06-04 00:00,16.032284315
,1994-06-05 00:00,16.14253197375
,1994-06-06 00:00,15.135600327125
,1994-06-07 00:00,15.46976455425
,1994-06-08 00:00,16.7869042833333
,1994-06-09 00:00,14.4662966523333
,1994-06-10 00:00,11.0877862152917
,1994-06-11 00:00,10.3889928299167
,1994-06-12 00:00,10.8693656450833
,1994-06-13 00:00,12.5401626733333
,1994-06-14 00:00,16.0153989037917
,1994-06-15 00:00,16.8932952245833
,1994-06-16 00:00,17.36461944125
,1994-06-17 00:00,17.3383460420833
,1994-06-18 00:00,18.13098671625
,1994-06-19 00:00,18.63385408125
,1994-06-20 00:00,16.7218646108333
,1994-06-21 00:00,15.4280317858333
,1994-06-22 00:00,18.77389467125
,1994-06-23 00:00,20.84470672625
,1994-06-24 00:00,20.8016269491667
,1994-06-25 00:00,21.2162178670833
,1994-06-26 00:00,22.2874827841667
,1994-06-27 00:00,19.5808150166667
,1994-06-28 00:00,20.7916528441667
,1994-06-29 00:00,21.0060883933333
,1994-06-30 00:00,23.0536480358333
,1994-07-01 00:00,22.9816598195833
,1994-07-02 00:00,22.2044640070833
,1994-07-03 00:00,22.89738061
,1994-07-04 00:00,23.8350903316667
,1994-07-05 00:00,23.0038177858333
,1994-07-06 00:00,21.7627952875
,1994-07-07 00:00,21.4870067916667
,1994-07-08 00:00,17.6129365479167
,1994-07-09 00:00,17.55071719125
,1994-07-10 00:00,19.29024262125
,1994-07-11 00:00,19.6843922333333
,1994-07-12 00:00,20.7447928883333
,1994-07-13 00:00,19.78815977125
,1994-07-14 00:00,20.2209014483333
,1994-07-15 00:00,20.8566294808333
,1994-07-16 00:00,21.34139823625
,1994-07-17 00:00,21.81019917875
,1994-07-18 00:00,22.3018663225
,1994-07-19 00:00,20.17449347125
,1994-07-20 00:00,17.9647316933333
,1994-07-21 00:00,18.84461455125
,1994-07-22 00:00,20.4908022654167
,1994-07-23 00:00,21.2998001129167
,1994-07-24 00:00,21.48165546125
,1994-07-25 00:00,21.7085203825
,1994-07-26 00:00,21.93376254
,1994-07-27 00:00,22.3308642445833
,1994-07-28 00:00,20.3211448658333
,1994-07-29 00:00,21.3278018329167
,1994-07-30 00:00,21.7544604441667
,1994-07-31 00:00,21.7905160425
,1994-08-01 00:00,21.4822002995833
,1994-08-02 00:00,22.1527251816667
,1994-08-03 00:00,23.4670603441667
,1994-08-04 00:00,24.3339530454167
,1994-08-05 00:00,24.6666412054167
,1994-08-06 00:00,22.50892175
,1994-08-07 00:00,22.1079139783333
,1994-08-08 00:00,20.95420343375
,1994-08-09 00:00,21.83435198375
,1994-08-10 00:00,23.0071538808333
,1994-08-11 00:00,23.1968873904167
,1994-08-12 00:00,20.94938807125
,1994-08-13 00:00,20.7624166779167
,1994-08-14 00:00,19.0290189220833
,1994-08-15 00:00,19.3806724375
,1994-08-16 00:00,20.6689205933333
,1994-08-17 00:00,19.9039066516667
,1994-08-18 00:00,20.48694446375
,1994-08-19 00:00,18.3945240616667
,1994-08-20 00:00,19.9784568941667
,1994-08-21 00:00,22.0009649479167
,1994-08-22 00:00,22.6857815470833
,1994-08-23 00:00,22.6025849925
,1994-08-24 00:00,20.8791916791667
,1994-08-25 00:00,17.6101347104167
,1994-08-26 00:00,18.705479665
,1994-08-27 00:00,18.7192541758333
,1994-08-28 00:00,19.64652063625
,1994-08-29 00:00,20.4614696441667
,1994-08-30 00:00,20.2628312016667
,1994-08-31 00:00,18.1894423483333
,1994-09-01 00:00,18.0334684995833
,1994-09-02 00:00,15.4339916104167
,1994-09-03 00:00,16.85342585375
,1994-09-04 00:00,17.3635436691667
,1994-09-05 00:00,17.5679552954167
,1994-09-06 00:00,17.8955260545833
,1994-09-07 00:00,18.04639060125
,1994-09-08 00:00,17.31567825375
,1994-09-09 00:00,17.1040969916667
,1994-09-10 00:00,15.7092604258333
,1994-09-11 00:00,16.36724460625
,1994-09-12 00:00,17.7120914891667
,1994-09-13 00:00,16.8105347666667
,1994-09-14 00:00,13.0579394041667
,1994-09-15 00:00,12.30587340075
,1994-09-16 00:00,10.4137875399167
,1994-09-17 00:00,11.218285832875
,1994-09-18 00:00,9.11738862333333
,1994-09-19 00:00,9.74104954533333
,1994-09-20 00:00,10.4811351788333
,1994-09-21 00:00,11.6494200554583
,1994-09-22 00:00,14.22566597125
,1994-09-23 00:00,16.7648561716667
,1994-09-24 00:00,17.3847279420833
,1994-09-25 00:00,16.7333157158333
,1994-09-26 00:00,15.7857141908333
,1994-09-27 00:00,16.4397934079167
,1994-09-28 00:00,15.62223005625
,1994-09-29 00:00,14.9951510225
,1994-09-30 00:00,15.73046266625
,1994-10-01 00:00,16.749946395
,1994-10-02 00:00,16.3708279783333
,1994-10-03 00:00,14.498781945
,1994-10-04 00:00,13.0923675457917
,1994-10-05 00:00,10.3879492625417
,1994-10-06 00:00,7.5946210685
,1994-10-07 00:00,5.46928191395833
,1994-10-08 00:00,4.36235513758333
,1994-10-09 00:00,6.26388452041667
,1994-10-10 00:00,8.27627610841667
,1994-10-11 00:00,8.770363028125
,1994-10-12 00:00,10.680799139375
,1994-10-13 00:00,11.7103744897083
,1994-10-14 00:00,11.6670797784583
,1994-10-15 00:00,11.2779249146667
,1994-10-16 00:00,10.728769687125
,1994-10-17 00:00,11.0711174277083
,1994-10-18 00:00,8.43567549258333
,1994-10-19 00:00,7.99541922083333
,1994-10-20 00:00,9.17865990125
,1994-10-21 00:00,10.1244733063333
,1994-10-22 00:00,8.76184491516667
,1994-10-23 00:00,8.552110460625
,1994-10-24 00:00,10.9942480204167
,1994-10-25 00:00,9.74020572566667
,1994-10-26 00:00,8.90505905466667
,1994-10-27 00:00,6.72664520441667
,1994-10-28 00:00,6.58908822554167
,1994-10-29 00:00,8.820582036
,1994-10-30 00:00,8.49659354991667
,1994-10-31 00:00,8.98804779425
,1994-11-01 00:00,9.35306180929167
,1994-11-02 00:00,10.5186266758333
,1994-11-03 00:00,11.1067312857917
,1994-11-04 00:00,11.4617399533333
,1994-11-05 00:00,10.7849694383333
,1994-11-06 00:00,10.7426233184583
,1994-11-07 00:00,8.06079266179167
,1994-11-08 00:00,8.99523589125
,1994-11-09 00:00,9.68226474125
,1994-11-10 00:00,8.69206324233333
,1994-11-11 00:00,8.149004575625
,1994-11-12 00:00,7.34987954225
,1994-11-13 00:00,5.70961106108333
,1994-11-14 00:00,6.89953252233333
,1994-11-15 00:00,5.63829008841667
,1994-11-16 00:00,5.56395668616667
,1994-11-17 00:00,7.27580763854167
,1994-11-18 00:00,5.64958669758333
,1994-11-19 00:00,5.02957732204167
,1994-11-20 00:00,5.71666357345833
,1994-11-21 00:00,6.22859036225
