X..,date,k
,1995-06-07 00:00,0
,1995-06-08 00:00,0
,1995-06-09 00:00,0.910447730746731
,1995-06-10 00:00,29.1391462976972
,1995-06-11 00:00,23.4398777289839
,1995-06-12 00:00,22.0825513502612
,1995-06-13 00:00,1.08029030061612
,1995-06-14 00:00,6.38351600720391
,1995-06-15 00:00,0.417773703959545
,1995-06-16 00:00,0.300426158457293
,1995-06-17 00:00,0.10938694494998
,1995-06-18 00:00,0
,1995-06-19 00:00,0
,1995-06-20 00:00,0
,1995-06-21 00:00,0.844064856330992
,1995-06-22 00:00,0.301919312467406
,1995-06-23 00:00,11.2983812942977
,1995-06-24 00:00,12.0769471316142
,1995-06-25 00:00,0.151866515494038
,1995-06-26 00:00,0
,1995-06-27 00:00,0
,1995-06-28 00:00,0.0822357126108895
,1995-06-29 00:00,0
,1995-06-30 00:00,0
,1995-07-01 00:00,0
,1995-07-02 00:00,0
,1995-07-03 00:00,20.5506563337992
,1995-07-04 00:00,0.140068345843736
,1995-07-05 00:00,8.45128734974584
,1995-07-06 00:00,0
,1995-07-07 00:00,0
,1995-07-08 00:00,0
,1995-07-09 00:00,0
,1995-07-10 00:00,0
,1995-07-11 00:00,0
,1995-07-12 00:00,0
,1995-07-13 00:00,3.61674506107524
,1995-07-14 00:00,0.148401000351526
,1995-07-15 00:00,6.41759568126033
,1995-07-16 00:00,0.81079957276063
,1995-07-17 00:00,2.24108908911361
,1995-07-18 00:00,0.0293746133889282
,1995-07-19 00:00,0
,1995-07-20 00:00,0
,1995-07-21 00:00,0
,1995-07-22 00:00,0
,1995-07-23 00:00,5.74818099585302
,1995-07-24 00:00,0.0273168392385672
,1995-07-25 00:00,0
,1995-07-26 00:00,0
,1995-07-27 00:00,0
,1995-07-28 00:00,16.71023719926
,1995-07-29 00:00,3.9188246359232
,1995-07-30 00:00,0
,1995-07-31 00:00,0
,1995-08-01 00:00,0
,1995-08-02 00:00,13.6432145897924
,1995-08-03 00:00,0
,1995-08-04 00:00,0
,1995-08-05 00:00,0
,1995-08-06 00:00,9.57233986743707
,1995-08-07 00:00,8.68738770761419
,1995-08-08 00:00,46.6467976870642
,1995-08-09 00:00,3.06083620739911
,1995-08-10 00:00,0
,1995-08-11 00:00,0
,1995-08-12 00:00,0
,1995-08-13 00:00,0
,1995-08-14 00:00,4.74406461185645
,1995-08-15 00:00,0
,1995-08-16 00:00,2.00974601431004
,1995-08-17 00:00,0.0271352659389323
,1995-08-18 00:00,3.53983293121879
,1995-08-19 00:00,0.592974070320461
,1995-08-20 00:00,12.0280110042843
,1995-08-21 00:00,2.00120986809868
,1995-08-22 00:00,3.01166891270575
,1995-08-23 00:00,1.75924327155918
,1995-08-24 00:00,1.8651515134065
,1995-08-25 00:00,4.05320460369591
,1995-08-26 00:00,0
,1995-08-27 00:00,0
,1995-08-28 00:00,14.1480813707696
,1995-08-29 00:00,0
,1995-08-30 00:00,0
,1995-08-31 00:00,0
,1995-09-01 00:00,0
,1995-09-02 00:00,0
,1995-09-03 00:00,5.3253426640072
,1995-09-04 00:00,3.76199563844824
,1995-09-05 00:00,0
,1995-09-06 00:00,0
,1995-09-07 00:00,64.4346381317998
,1995-09-08 00:00,11.6050903146978
,1995-09-09 00:00,0.294386512537354
,1995-09-10 00:00,0.0291653493939492
,1995-09-11 00:00,0
,1995-09-12 00:00,0.584437122018539
,1995-09-13 00:00,62.9747943602579
,1995-09-14 00:00,39.2768733658201
,1995-09-15 00:00,0
,1995-09-16 00:00,17.5078665617774
,1995-09-17 00:00,0.418275282226608
,1995-09-18 00:00,0.0266827557762124
,1995-09-19 00:00,36.9019840047922
,1995-09-20 00:00,1.28356298958175
,1995-09-21 00:00,0.354348148533659
,1995-09-22 00:00,5.82707376287139
,1995-09-23 00:00,0
,1995-09-24 00:00,0.377555390663901
,1995-09-25 00:00,0.0820139685579236
,1995-09-26 00:00,0
,1995-09-27 00:00,0
,1995-09-28 00:00,7.51627692630438
,1995-09-29 00:00,0
,1995-09-30 00:00,0
,1995-10-01 00:00,0
,1995-10-02 00:00,0
,1995-10-03 00:00,0
,1995-10-04 00:00,0
,1995-10-05 00:00,0
,1995-10-06 00:00,0.0272572434456389
,1995-10-07 00:00,0
,1995-10-08 00:00,0
,1995-10-09 00:00,0
,1995-10-10 00:00,0
,1995-10-11 00:00,0
,1995-10-12 00:00,0
,1995-10-13 00:00,0
,1995-10-14 00:00,0
,1995-10-15 00:00,0
,1995-10-16 00:00,0
,1995-10-17 00:00,0
,1995-10-18 00:00,0
,1995-10-19 00:00,0
,1995-10-20 00:00,0
,1995-10-21 00:00,0
,1995-10-22 00:00,0
,1995-10-23 00:00,0
,1995-10-24 00:00,0
,1995-10-25 00:00,0
,1995-10-26 00:00,0
,1995-10-27 00:00,0
,1995-10-28 00:00,0
,1995-10-29 00:00,0.466230848744094
,1995-10-30 00:00,0.152070657037042
,1995-10-31 00:00,0
,1995-11-01 00:00,0.0535118950368126
,1995-11-02 00:00,0.0797891897404718
,1995-11-03 00:00,0
,1995-11-04 00:00,0
,1995-11-05 00:00,0
,1995-11-06 00:00,0
,1995-11-07 00:00,0
,1995-11-08 00:00,0
,1995-11-09 00:00,0
,1995-11-10 00:00,0
,1995-11-11 00:00,2.23482059125615
,1995-11-12 00:00,0
,1995-11-13 00:00,0
,1995-11-14 00:00,0
,1995-11-15 00:00,0.878965028052152
,1995-11-16 00:00,18.682964437373
,1995-11-17 00:00,0.289077117783071
,1995-11-18 00:00,0.028311498036216
,1995-11-19 00:00,0
,1995-11-20 00:00,0
,1995-11-21 00:00,0
,1995-11-22 00:00,0
,1995-11-23 00:00,0
,1995-11-24 00:00,0
,1995-11-25 00:00,0
,1995-11-26 00:00,10.5087795596268
,1995-11-27 00:00,15.7361426235131
,1995-11-28 00:00,24.4281825597695
,1995-11-29 00:00,0
,1995-11-30 00:00,0
,1995-12-01 00:00,0
,1995-12-02 00:00,0
,1995-12-03 00:00,0
,1995-12-04 00:00,0
,1995-12-05 00:00,0
,1995-12-06 00:00,0
,1995-12-07 00:00,0
,1995-12-08 00:00,0
,1995-12-09 00:00,0
,1995-12-10 00:00,0
,1995-12-11 00:00,0
,1995-12-12 00:00,0
,1995-12-13 00:00,0
,1995-12-14 00:00,0
,1995-12-15 00:00,3.70103191924002
,1995-12-16 00:00,3.97929533079805
,1995-12-17 00:00,1.36222376872392
,1995-12-18 00:00,20.1223229021049
,1995-12-19 00:00,7.59244849909142
,1995-12-20 00:00,0
,1995-12-21 00:00,0
,1995-12-22 00:00,3.34182889424278
,1995-12-23 00:00,25.6122597228195
,1995-12-24 00:00,0
,1995-12-25 00:00,0
,1995-12-26 00:00,19.0967872807585
,1995-12-27 00:00,3.99969589379859
,1995-12-28 00:00,0
,1995-12-29 00:00,0
,1995-12-30 00:00,0
,1995-12-31 00:00,1.30997410911081
,1996-01-01 00:00,0
,1996-01-02 00:00,0
,1996-01-03 00:00,0
,1996-01-04 00:00,0
,1996-01-05 00:00,0
,1996-01-06 00:00,0
,1996-01-07 00:00,18.3007397189302
,1996-01-08 00:00,0.17481523092265
,1996-01-09 00:00,0
,1996-01-10 00:00,17.704116072391
,1996-01-11 00:00,11.0115154026454
,1996-01-12 00:00,17.8120698908517
,1996-01-13 00:00,0.0815697737118964
,1996-01-14 00:00,0
,1996-01-15 00:00,0
,1996-01-16 00:00,0
,1996-01-17 00:00,0
,1996-01-18 00:00,0
,1996-01-19 00:00,0
,1996-01-20 00:00,0
,1996-01-21 00:00,0
,1996-01-22 00:00,0
,1996-01-23 00:00,5.24545429994966
,1996-01-24 00:00,22.2817734570723
,1996-01-25 00:00,4.22021567327375
,1996-01-26 00:00,16.2913842946395
,1996-01-27 00:00,6.92886590651921
,1996-01-28 00:00,0
,1996-01-29 00:00,0
,1996-01-30 00:00,0
,1996-01-31 00:00,0
,1996-02-01 00:00,0
,1996-02-02 00:00,0
,1996-02-03 00:00,1.12198278021806
,1996-02-04 00:00,5.38622298953663
,1996-02-05 00:00,0.0190225851267194
,1996-02-06 00:00,0
,1996-02-07 00:00,0
,1996-02-08 00:00,0
,1996-02-09 00:00,0
,1996-02-10 00:00,0
,1996-02-11 00:00,0
,1996-02-12 00:00,0
,1996-02-13 00:00,0
,1996-02-14 00:00,0
,1996-02-15 00:00,0
,1996-02-16 00:00,0
,1996-02-17 00:00,0
,1996-02-18 00:00,0
,1996-02-19 00:00,0
,1996-02-20 00:00,0
,1996-02-21 00:00,0
,1996-02-22 00:00,0
,1996-02-23 00:00,0
,1996-02-24 00:00,0
,1996-02-25 00:00,0
,1996-02-26 00:00,0
,1996-02-27 00:00,0
,1996-02-28 00:00,0
,1996-02-29 00:00,0
,1996-03-01 00:00,0
,1996-03-02 00:00,0
,1996-03-03 00:00,0
,1996-03-04 00:00,0
,1996-03-05 00:00,0
,1996-03-06 00:00,0
,1996-03-07 00:00,0
,1996-03-08 00:00,0
,1996-03-09 00:00,0
,1996-03-10 00:00,0
,1996-03-11 00:00,0
,1996-03-12 00:00,0
,1996-03-13 00:00,0
,1996-03-14 00:00,0
,1996-03-15 00:00,0
,1996-03-16 00:00,7.00081892196934
,1996-03-17 00:00,1.42391901319771
,1996-03-18 00:00,3.6940100255905
,1996-03-19 00:00,0.0743326452792684
,1996-03-20 00:00,0
,1996-03-21 00:00,0
,1996-03-22 00:00,0.107151117975532
,1996-03-23 00:00,1.86939180554014
,1996-03-24 00:00,0
,1996-03-25 00:00,0.0525197775501069
,1996-03-26 00:00,0.647476514568297
,1996-03-27 00:00,6.66755748640345
,1996-03-28 00:00,0.382576981718791
,1996-03-29 00:00,0.103160069469636
,1996-03-30 00:00,0.297068108987773
,1996-03-31 00:00,0
,1996-04-01 00:00,3.57190725558396
,1996-04-02 00:00,1.57406358054726
,1996-04-03 00:00,5.03245878194032
,1996-04-04 00:00,3.55285582632529
,1996-04-05 00:00,0
,1996-04-06 00:00,0
,1996-04-07 00:00,0
,1996-04-08 00:00,0.189354942754178
,1996-04-09 00:00,1.79740400678278
,1996-04-10 00:00,0
,1996-04-11 00:00,1.19690169729505
,1996-04-12 00:00,0.43237396445602
,1996-04-13 00:00,2.02193336236788
,1996-04-14 00:00,0.0261356259568273
,1996-04-15 00:00,0
,1996-04-16 00:00,0
,1996-04-17 00:00,0
,1996-04-18 00:00,0
,1996-04-19 00:00,0
,1996-04-20 00:00,0
,1996-04-21 00:00,0
,1996-04-22 00:00,0
,1996-04-23 00:00,3.1107155007221
,1996-04-24 00:00,1.74886976944572
,1996-04-25 00:00,22.9437777411188
,1996-04-26 00:00,0.602433454883696
,1996-04-27 00:00,6.01311602648939
,1996-04-28 00:00,0
,1996-04-29 00:00,5.79548553909292
,1996-04-30 00:00,9.61033390610384
,1996-05-01 00:00,10.3628104705765
